,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
90302,2022,IR,305342,JOLLY KING LIQUOR,393 MILLER AVE,MILL VALLEY,94941,Total,JR3,Bryan Doyle,71918.56,282429
90303,2022,IR,305362,COST LESS LIQUOR,20915 BEAR VALLEY RD,APPLE VALLEY,92308,Total,BR4,Chandra Pulicari,470.8,528103
90304,2022,IR,305374,COST LESS FOOD COMPANY (FH),555 HWY 49,JACKSON,95642,Total,JG3,Mathew Thiel,464.4,419893
90305,2022,IR,305409,COUNTRY CLUB LIQUORS,11067 BALBOA BLVD,GRANADA HILLS,91344,Total,BP8,Justin Crane,8955.22,487115
90306,2022,IR,305439,COUNTRY LIQUOR,15415 CHATSWORTH ST,MISSION HILLS,91345,Total,BP8,Justin Crane,9866.59,436370
90307,2022,IR,305451,COUNTRYSIDE,2276 GRIFFIN WAY #101,CORONA,92879,Total,BR6,James Baray,4769.53,464537
90308,2022,IR,305484,LIQUORLAND,928 E COVINA BLVD,COVINA,91724,Total,BR4,Chandra Pulicari,2628.15,328853
90309,2022,IR,305546,JUG & JIGGER /336031,2612 E GARVEY AVE S,WEST COVINA,91791,Total,BR4,Chandra Pulicari,9536.96,584625
90310,2022,IR,305551,MORRO BAY MARKET AND SPIRITS,395 MORRO BAY BLVD,MORRO BAY,93442,Total,BP3,House-Bp3,6379.29,614218
90311,2022,IR,305554,JUG SHOP,1648 PACIFIC AVENUE,SAN FRANCISCO,94109,Total,JR6,Doo Chi,121240.18,625646
90312,2022,IR,305556,JUG SHOP LIQUOR,1630 CONTRA COSTA STE E,PLEASANT HILL,94523,Total,JS3,Tri Pho,6396.64,433243
90313,2022,IR,305584,JIMBO'S LIQUOR +,4411 GENESEE AVE,SAN DIEGO,92117,Total,BRB,Jesse Palmer,13978.23,483111
90314,2022,IR,305584,JIMBOS LIQUOR,4411 GENESEE AVE,SAN DIEGO,92117,Total,BRB,Jesse Palmer,7445.32,483111
90315,2022,IR,305622,EAGLE RIDGE LIQUORS,1327 FIRST ST,GILROY,95020,Total,JT6,Tyler Salmonsen,4630.69,449528
90316,2022,IR,305677,CRISCOLA'S,4641 MISSION BLVD,SAN DIEGO,92109,Total,BR9,Rosana Hin,1092.36,402286
90317,2022,IR,305685,CORK N BOTTLE,1298 N MAIN ST,SALINAS,93906,Total,JT6,Tyler Salmonsen,417.72,352296
90318,2022,IR,305750,ROYAL LIQUORS,3144 WILLIAMS RD,SAN JOSE,95117,Total,JT3,Darik Storch,65341.59,503004
90319,2022,IR,305753,KASEY'S,2 DEL FINO PLACE,CARMEL VALLEY,93924,Total,JT6,Tyler Salmonsen,3964.02,107892
90320,2022,IR,305753,KASEYS,2 DEL FINO PLACE,CARMEL VALLEY,93924,Total,JT6,Tyler Salmonsen,4015.46,107892
90321,2022,IR,305754,CROWN WINE & SPIRITS,6410 MORAGA AVE,OAKLAND,94611,Total,JS3,Tri Pho,71538.04,391164
90322,2022,IR,305822,K C LIQUOR *,2650 N. SANTIAGO BLVD.,ORANGE,92867,Total,BQA,Derrek Wilkinson,1881.9,402042
90323,2022,IR,305823,CRUSHED GRAPE,491 MADONNA RD #1,SAN LUIS OBISPO,93405,Total,BP3,House-Bp3,2462.52,542555
90324,2022,IR,305854,KEIL'S FOOD STORE #2,7403 JACKSON DR,SAN DIEGO,92117,Total,BRB,Jesse Palmer,50338.64,319796
90325,2022,IR,305858,KEG N BOTTLE LIQUOR,3566 MT ACADIA BLVD,SAN DIEGO,92111,Total,BR8,Wessam E Kamel,15209.1,569702
90326,2022,IR,305862,KEG N BOTTLE,677 H ST,CHULA VISTA,91910,Total,BR8,Wessam E Kamel,1819.9,351483
90327,2022,IR,305895,KELLY'S LIQUORS,498 N 4TH ST,SAN JOSE,95112,Total,JT3,Darik Storch,2892.5,447611
90328,2022,IR,305899,KEARNEY MESA MARKET,7631 LINDA VISTA RD,SAN DIEGO,92111,Total,BR8,Wessam E Kamel,48384.03,504131
90329,2022,IR,305909,KENDALL LIQUOR,974 KENDALL #2,SAN BERNARDINO,92405,Total,BR4,Chandra Pulicari,1459.9,282147
90330,2022,IR,305932,KENTWOOD LIQUOR,7923 EMERSON AVE,LOS ANGELES,90045,Total,BQ6,Alicia Ajolo,4902.3,482557
90331,2022,IR,305940,KEY FOOD MARKET,501 FILLMORE ST,SAN FRANCISCO,94117,Total,JR7,House-Jr7,1361.08,345237
90332,2022,IR,306051,KING'S LIQUOR,3102 SANTA MONICA BLVD,SANTA MONICA,90404,Total,BQ7,Jeff Stockstad,5841.75,217182
90333,2022,IR,306075,KINGS LIQUOR,4435 TORRANCE BLVD,TORRANCE,90503,Total,BQ3,Dan Cote,4477.39,626908
90334,2022,IR,306150,DAD'S LIQUOR,2421 S EL CAMINO REAL,SAN CLEMENTE,92672,Total,BQ8,Brian Reilly,25908.35,14876
90335,2022,IR,306215,DAVES LIQUOR,1401 WEBSTER ST,ALAMEDA,94501,Total,JS4,April Lopez,7811.44,391921
90336,2022,IR,306219,DALE`S JR/320054,8105 W. MANCHESTER AVE.,PLAYA DEL REY,90293,Total,BQ6,Alicia Ajolo,96410.62,604080
90337,2022,IR,306250,KOHNEN'S COUNTRY BAKERY,125-D W TEHACHAPI BLVD,TEHACHAPI,93561,Total,30W,Hannah Di Francesco,27456.2,429258
90338,2022,IR,306263,DANIEL'S MARKET-BONSALL,5256 S MISSION RD #700,BONSALL,92003,Total,BR3,Jeffrey Bowler,51759.69,297649
90339,2022,IR,306281,KOPPER KEG,3237 GLENDALE BLVD,LOS ANGELES,90036,Total,BPC,Margaret Williamson,12712.04,170931
90340,2022,IR,306288,KORKER LIQUOR,2229 E PACIFIC COAST HWY,CORONA DEL MAR,92625,Total,BQ8,Brian Reilly,5532.02,409376
90341,2022,IR,306366,DAVIS FOOD CO OP,620 G STREET SUITE A,DAVIS,95616,Total,JS7,Addison Morphy,96163.49,152188
90342,2022,IR,306388,KWIK STOP #4,26846 SECO CANYON RD,SANTA CLARITA,91350,Total,BP8,Justin Crane,1988.03,400484
90343,2022,IR,306410,DAY & NIGHT,1002 VENICE BLVD,VENICE,90291,Total,BQ7,Jeff Stockstad,48687.25,409525
90344,2022,IR,306434,DRY CREEK GENERAL STORE,3495 DRY CREEK RD,HEALDSBURG,95448,Total,JR2,Brenda Anderson,23736.46,379497
90345,2022,IR,306477,DECAMERE SUPER,1001 VALENCIA ST,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,2185.56,347693
90346,2022,IR,306494,DEER PARK WINE & SPIRITS,783 RIO DEL MAR BLVD #27,APTOS,95003,Total,JT5,Jessee Warren,64229.57,523866
90347,2022,IR,306519,DEL REY BEV DISTRIBUTION/34389,4935 MC CONNELL AVE #14,LOS ANGELES,90066,Total,BV0,Avedis Nazarian,67110.21,280794
90348,2022,IR,306521,KEG - N - BOTTLE # 5 & 354461,6380 DEL CERRO BLVD,SAN DIEGO,92120,Total,BR8,Wessam E Kamel,22103.25,518674
90349,2022,IR,306538,PAPA LIQUOR,3244 E COAST HWY,CORONA DEL MAR,92625,Total,BQ8,Brian Reilly,40802.8,439950
90350,2022,IR,306543,DEL LAGO LIQUORS,1276 SO BORDER,CORONA,92882,Total,BR6,James Baray,2400.69,346864
90351,2022,IR,306549,DEL MAR MARKET,2864 N MAIN ST,MORRO BAY,93442,Total,BP3,House-Bp3,8178.71,362613
90352,2022,IR,306551,DEL MESA FOOD & LIQUOR,6090 FRIARS RD,SAN DIEGO,92108,Total,BR8,Wessam E Kamel,131276.18,255170
90353,2022,IR,306589,BROADWAY WINE & SPIRITS,1011 BROADWAY,SANTA MONICA,90401,Total,BQ7,Jeff Stockstad,42396.54,395248
90354,2022,IR,306599,DELUXE FOODS,783-25 RIO DEL MAR BLVD,APTOS,95003,Total,JT5,Jessee Warren,109764.86,9503
90355,2022,IR,306613,LA ESPANOLA MEAT INC,25020 DOBLE AVE,HARBOR CITY,90710,Total,BQ3,Dan Cote,12977.14,336556
90356,2022,IR,306614,DEL MAR LIQUOR,1149 CAMINO DEL MAR,DEL MAR,92014,Total,BR1,Kevin Shelton,10835.15,591725
90357,2022,IR,306635,LAFRANCHIS LIQUORS,3500 MAC ARTHUR BLVD,OAKLAND,94619,Total,JS4,April Lopez,22642.44,299596
90358,2022,IR,306739,LAKE FOREST WINES,"2222 FRANCISCO DR, #230",EL DORADO HILLS,95762,Total,JS2,Donald Morisi,21817.18,369892
90359,2022,IR,306741,WILIBEES WINE & SPIRITS/350160,309 LAKEVILLE ST,PETALUMA,94952,Total,JR1,Zach Shelton,64995.45,553011
90360,2022,IR,306747,LAKES MARKET & DELI,9292 CARLSON HILLS BLVD,SANTEE,92071,Total,BR8,Wessam E Kamel,3913.15,431655
90361,2022,IR,306772,TRUMAN LIQUOR,9074 EDINGER AVE,FOUNTAIN VALLEY,92708,Total,BQ1,Ryan Younkers,224578.99,394458
90362,2022,IR,306871,LIQUOR LAND & JUNIOR MKT,965 N CENTRAL AVE,UPLAND,91786,Total,BR4,Chandra Pulicari,1054.39,318480
90363,2022,IR,306941,D & J LIQUOR,18361 BEAR VALLEY RD #1,HESPERIA,92345,Total,BR4,Chandra Pulicari,10177.96,391848
90364,2022,IR,306962,MOLSBERRY MARKET,522 LARKFIELD CENTER,SANTA ROSA,95403,Total,JR2,Brenda Anderson,49259.83,37407
90365,2022,IR,306983,LARCHMONT VILLAGE WINE,223 N LARCHMONT,LOS ANGELES,90004,Total,BPA,Mark Goldfarb,76127.31,309448
90366,2022,IR,306999,LAST CHANCE LIQUOR,320 E BRANCH ST,ARROYO GRANDE,93420,Total,BP3,House-Bp3,14986.04,540496
90367,2022,IR,307006,D & M LIQUOR,2200 FILLMORE ST,SAN FRANCISCO,94115,Total,JR6,Doo Chi,79753.26,21960
90368,2022,IR,307025,LA SHORE MARKET,5590 LA JOLLA BLVD,LA JOLLA,92037,Total,BRB,Jesse Palmer,7104.16,455042
90369,2022,IR,307040,LAS POSITAS LIQUOR,2283 LAS POSITAS RD,SANTA BARBARA,93105,Total,BP2,Joey Forner,16471.84,567458
90370,2022,IR,307156,LA WEST LIQUOR,333 E ARROW HWY,CLAREMONT,91711,Total,BR4,Chandra Pulicari,5497.65,396679
90371,2022,IR,307158,LAWLER'S LIQUORS,2232 JEFFERSON ST,NAPA,94559,Total,JS1,Yvette Sanchez,114642.34,568330
90372,2022,IR,307169,LAZY ACRES MKT,302 MEIGS RD,SANTA BARBARA,93109,Total,BP2,Joey Forner,167220.5,463114
90373,2022,IR,307212,DON'S LIQUOR,616 N MONTEREY TRAIL,FRAZIER PARK,93225,Total,BP8,Justin Crane,3558.98,460130
90374,2022,IR,307328,DOWNER SQUARE BOTTLE SHOP + +,402 BLOSSOM HILL RD,SAN JOSE,95123,Total,JT3,Darik Storch,14660.94,435842
90375,2022,IR,307435,DRY CREEK LIQUOR,1886 CURTNER AVE,SAN JOSE,95124,Total,JT3,Darik Storch,61812.64,473375
90376,2022,IR,307762,EDDIE'S LIQUORS,5491 COLLEGE AVE,OAKLAND,94618,Total,JS5,Lauren Huffaker,67514.09,43430
90377,2022,IR,307831,EEZY FREEZY MARKET,25 W PORTAL AVE,SAN FRANCISCO,94127,Total,JR7,House-Jr7,399.15,415785
90378,2022,IR,307837,EGG MARKET,2202 S SANTA FE,VISTA,92084,Total,BR3,Jeffrey Bowler,7224.89,403868
90379,2022,IR,307896,LONGS BOTTLE SHOP,420 COLFAX AVE,GRASS VALLEY,95945,Total,39E,Othon Molina,32926.94,426688
90380,2022,IR,307949,EL CERRITO LIQ & MARKET,19480 ONTARIO AVE #C &D,CORONA,92881,Total,BR6,James Baray,158491.17,453895
90381,2022,IR,307977,EL ADOBE LIQUOR +,5203 HOLLYWOOD BLVD,LOS ANGELES,90027,Total,BPC,Margaret Williamson,4703.03,439948
90382,2022,IR,307999,LEBEAU MARKET,1263 LEAVENWORTH ST,SAN FRANCISCO,94109,Total,JR7,House-Jr7,30202.82,157767
90383,2022,IR,308038,LEDGERS LIQUOR,1399 UNIVERSITY AVENUE,BERKELEY,94702,Total,JS4,April Lopez,71585.01,385879
90384,2022,IR,308050,EL GAUCHO MEAT MKT,2715 MANHATTAN BCH BLVD,REDONDO BEACH,90278,Total,BQ6,Alicia Ajolo,880,488166
90385,2022,IR,308146,LENA'S LIQUOR,1141 E WASHINGTON AVE #A,ESCONDIDO,92025,Total,BR3,Jeffrey Bowler,29206.65,400680
90386,2022,IR,308164,LEO'S LIQUORS,4790 SCOTTS VALLEY DR,SCOTTS VALLEY,95066,Total,JT5,Jessee Warren,66605.31,13194
90387,2022,IR,308223,LEUCADIA LIQUOR,640 N HWY 101,ENCINITAS,92024,Total,BR3,Jeffrey Bowler,31245.07,212806
90388,2022,IR,308270,EMBASSY LIQUORS,4879 TOPANGA CANYON BLVD,WOODLAND HILLS,91364,Total,BP7,Daniel Krausz,16553.67,486767
90389,2022,IR,308314,EMERALD LIQUORS,3025 JEFFERSON AVE,REDWOOD CITY,94062,Total,JT1,Justin Koury,1791.39,145661
90390,2022,IR,308326,EMILIO'S BEVERAGE WHS,17251 LAKEWOOD BLVD,BELLFLOWER,90706,Total,BQ1,Ryan Younkers,108819.54,451948
90391,2022,IR,308376,LINCOLN SQUARE LIQUORS,4100 REDWOOD RD #17,OAKLAND,94619,Total,JS5,Lauren Huffaker,78150.76,470618
90392,2022,IR,308397,LINCOLNS MARKET,2070 LINCOLN AVE,ALAMEDA,94501,Total,JS4,April Lopez,1199.43,427396
90393,2022,IR,308432,LIQUOR BOX,6980 LA JOLLA BLVD,LA JOLLA,92037,Total,BR1,Kevin Shelton,26440.81,462904
90394,2022,IR,308452,LIQUOR DEPOT,801 TORRANCE BLVD,REDONDO BEACH,90277,Total,BQ6,Alicia Ajolo,16335.93,466911
90395,2022,IR,308454,LIQUID PARTY WORKS+,10100 TOPANGA CYN BLVD,CHATSWORTH,91311,Total,BP7,Daniel Krausz,8122.4,332916
90396,2022,IR,308483,LIQUOR LOCKER,2521 MORENA BLVD,SAN DIEGO,92110,Total,BR9,Rosana Hin,2758.04,331717
90397,2022,IR,308491,LIQUOR MART,7547 TOPANGA CANYON BLVD,CANOGA PARK,91303,Total,BP7,Daniel Krausz,847.9,486647
90398,2022,IR,308495,LIQUOR MART,2643 LEMON GROVE AVE,LEMON GROVE,91945,Total,BR8,Wessam E Kamel,4978.71,338195
90399,2022,IR,308502,LIQUOR PALACE #2,13649 BURBANK BLVD,VAN NUYS,91401,Total,BP7,Daniel Krausz,8044.64,539343
90400,2022,IR,308504,LIQUOR PALACE #1,3801 W BURBANK BLVD,BURBANK,91505,Total,BP8,Justin Crane,11726.1,535757
90401,2022,IR,308507,"ERNIES LIQUOR ,MORRILL",2125 MORRILL AVE,SAN JOSE,95132,Total,JT3,Darik Storch,416.11,374402
90402,2022,IR,308516,ERNIE'S GENERAL STORE,4407 E WATERLOO RD,STOCKTON,95215,Total,JG3,Mathew Thiel,4905.52,53128
90403,2022,IR,308526,LIQUOR TIME,7873 SANTA MONICA BLVD,WEST HOLLYWOOD,90046,Total,BPA,Mark Goldfarb,27762.51,395069
90404,2022,IR,308528,"LIQUOR SHOP, THE & 305247",2277 LAS POSAS RD,CAMARILLO,93010,Total,BP1,Daniel Bloomgren,7775.71,480674
90405,2022,IR,308530,LIQUID EXPERIENCE,1589 HAIGHT ST,SAN FRANCISCO,94117,Total,JR7,House-Jr7,11902.64,514147
90406,2022,IR,308537,LIRA'S SUPERMARKET,609 HWY 12,RIO VISTA,94571,Total,JG3,Mathew Thiel,5386.95,269523
90407,2022,IR,308566,ESCALON PLAZA,"1205 PLAZA AVE, #15",ESCALON,95320,Total,JH2,Steven Link,3906.37,423830
90408,2022,IR,308589,LITIKERS LIQUOR,4955 VOLTAIRE ST,SAN DIEGO,92107,Total,BR9,Rosana Hin,7519.14,421249
90409,2022,IR,308604,EZ STOP DELI,2233 SHATTUCK AVE,BERKELEY,94704,Total,JS4,April Lopez,5219.45,399702
90410,2022,IR,308649,L & K MARKET,2127-29 MAIN ST,SANTA MONICA,90405,Total,BV1,Allison Hatch,13012.56,198677
90411,2022,IR,308783,LODI AVE LIQUOR,1000 W LODI AVE,LODI,95240,Total,JG3,Mathew Thiel,17115.08,592111
90412,2022,IR,308816,LOS OSOS LIQUOR & MARKET,2004 10TH STREET,LOS OSOS,93402,Total,BP3,House-Bp3,3656.09,384060
90413,2022,IR,308818,LOMA SPEEDY MKT & DELI,220 LOMA AVE,LONG BEACH,90803,Total,BQ3,Dan Cote,2487.11,115352
90414,2022,IR,308862,LONE HILL LIQUOR,1828 E ROUTE 66,GLENDORA,91740,Total,BR4,Chandra Pulicari,10832.76,229726
90415,2022,IR,308867,EZ LIQUORS 2,901 LINCOLN AVE,ALAMEDA,94501,Total,JS4,April Lopez,23635.66,448353
90416,2022,IR,308933,LOS FELIZ LIQUOR & WINE,3006 LOS FELIZ BLVD.,LOS ANGELES,90039,Total,BP8,Justin Crane,4809.3,251169
90417,2022,IR,308940,FANCIFULL,5617 MELROSE AVE,LOS ANGELES,90038,Total,BP9,Kevin Byrne,14262.39,
90418,2022,IR,308947,FAIROAKS CIGAR COMPANY,806 FAIROAKS AVE,SOUTH PASADENA,91030,Total,BPC,Margaret Williamson,8327.55,330127
90419,2022,IR,308964,KEG N BOTTLE #2 +,6060 EL CAJON BLVD,SAN DIEGO,92115,Total,BR8,Wessam E Kamel,315865.42,382500
90420,2022,IR,308979,METRO FOOD & LIQUOR,5380 H ST,SACRAMENTO,95819,Total,JS2,Donald Morisi,3543.04,429307
90421,2022,IR,309020,FALCON LIQUOR,805 W WASHINGTON ST,SAN DIEGO,92103,Total,BR8,Wessam E Kamel,5240.11,577860
90422,2022,IR,309049,LOWS LIQUOR,14928 SPRINGDALE ST,HUNTINGTON BEACH,92647,Total,BQ9,Rick Lent,6565.3,426802
90423,2022,IR,309084,FARR BETTER SPIRITS,398 N EL CAMINO REAL,ENCINITAS,92024,Total,BR3,Jeffrey Bowler,84556.47,351976
90424,2022,IR,309100,LIQUOR STOP,1284 W SAN MARCOS BL 100,SAN MARCOS,92078,Total,BR3,Jeffrey Bowler,26266.79,464459
90425,2022,IR,309103,FARMER'S MKT & DELI & 317398,4435 CASS ST,SAN DIEGO,92109,Total,BR9,Rosana Hin,3252.12,453805
90426,2022,IR,309149,FAST STOP FOOD STORE,15878 MONTEREY RD,MORGAN HILL,95037,Total,JT3,Darik Storch,2721.71,418473
90427,2022,IR,309186,LUCCA FOODS,1899 IRVING ST,SAN FRANCISCO,94122,Total,JR7,House-Jr7,8910.2,332073
90428,2022,IR,309251,LUDWIG'S LIQUOR & SMOKE,431 SAN ANSELMO AVE,SAN ANSELMO,94960,Total,JR3,Bryan Doyle,215878,36340
90429,2022,IR,309274,FELTON FARE,6273 GRAHAM ROAD,FELTON,95018,Total,JT5,Jessee Warren,5365.78,447740
90430,2022,IR,309284,LULUS FIESTA LIQUORS,1102 FREEDOM BLVD,WATSONVILLE,95076,Total,JT6,Tyler Salmonsen,10012.26,517989
90431,2022,IR,309286,LOUIE'S LIQUOR & 347881,16461 VANOWEU,VAN NUYS,91406,Total,BP7,Daniel Krausz,1753.45,371217
90432,2022,IR,309287,FELTON LIQUORS,6169 HIGHWAY 9,FELTON,95018,Total,JT5,Jessee Warren,31645,176994
90433,2022,IR,309318,LUNDYS,964 LUNDY AVENUE,SAN JOSE,95133,Total,JT3,Darik Storch,8780.45,447344
90434,2022,IR,309385,USMC MCAS 29 PALMS 13100 7DAY,1502  6TH ST MCAGCC /ATT,TWENTYNINE PALMS,92278,Total,BR5,Jose Arciga,14773.64,
90435,2022,IR,309474,FIRCREST MARKET,998 GRAVENSTEIN HWY S,SEBASTOPOL,95472,Total,JR1,Zach Shelton,36111.28,437503
90436,2022,IR,309485,FIRESIDE also 330265 334246,1421 MONTANA AVE,SANTA MONICA,90402,Total,BQ4,Megan Mcloone,122581.02,399503
90437,2022,IR,309494,FIRST AND IVY MARKET,2170 1ST AVE,SAN DIEGO,92101,Total,BR9,Rosana Hin,2687.95,400317
90438,2022,IR,309507,KEG N BOTTLE #4 *,915 EMBARCADERO DEL MAR,GOLETA,93117,Total,BP2,Joey Forner,32054.4,416698
90439,2022,IR,309573,FIVE POINTS #2,3079 W LINCOLN AVE,ANAHEIM,92801,Total,BQA,Derrek Wilkinson,2399.4,346080
90440,2022,IR,309831,FOOD FOR LESS,8360 EL CAMINO REAL,ATASCADERO,93422,Total,BP3,House-Bp3,26049.88,437806
90441,2022,IR,309838,FOOD 24 CONVENIENCE MKT,2900 PARK BLVD,OAKLAND,94610,Total,JS5,Lauren Huffaker,15272.04,341377
90442,2022,IR,309843,FOOD FOR LESS & 835,3985 S HIGUERA,SAN LUIS OBISPO,93401,Total,BP3,House-Bp3,12800.98,443744
90443,2022,IR,309845,WHOLE FOODS LGT #10027,15980 LOS GATOS BLVD,LOS GATOS,95032,Total,JT7,James Rinfret,113144.37,293496
90444,2022,IR,309851,OCEANA MARKET,200 EUREKA SQUARE,PACIFICA,94044,Total,JT1,Justin Koury,105824.55,337544
90445,2022,IR,309855,FOOTHILL FOOD & DRUG +,6360 FOOTHILL BLVD,TUJUNGA,91042,Total,BP8,Justin Crane,780,483106
90446,2022,IR,309869,MANHATTAN BEACH MKT,1111 MANHATTAN AVE,MANHATTAN BEACH,90266,Total,BQ6,Alicia Ajolo,18999.3,402356
90447,2022,IR,309877,MANHATTAN FINE WINES,1157 ARTESIA BLVD A,MANHATTAN BEACH,90266,Total,BQ4,Megan Mcloone,203522.69,427719
90448,2022,IR,309904,MANOR MARKET (DE),3100 W LINE AVE.,BISHOP,93514,Total,34D,Lauren Jenks,93770.56,139682
90449,2022,IR,309909,MANHATTAN MART *,2641 MANHATTAN AVE,HERMOSA BEACH,90254,Total,BQ6,Alicia Ajolo,1058.11,282144
90450,2022,IR,309914,FOREMOST LIQUOR & 341321,301 MONTEREY RD,SOUTH PASADENA,91030,Total,BP4,Michael Smith,25022.87,455080
90451,2022,IR,309917,MANNS LIQUOR & FOOD,8130 AUBURN BLVD,CITRUS HEIGHTS,95610,Total,JS7,Addison Morphy,1643.51,421559
90452,2022,IR,309960,WHOLE FOODS PET #10138,621 E WASHINGTON ST,PETALUMA,94952,Total,JR1,Zach Shelton,81844.15,363122
90453,2022,IR,309962,FOTIS & SONS IMP INC,15451 ELECTRONIC LANE,HUNTINGTON BEACH,92649,Total,BQ9,Rick Lent,8394,378663
90454,2022,IR,310007,FOX LIQUOR,27255-1/2-27257 CAMP PLE,CANYON COUNTRY,91351,Total,BP8,Justin Crane,1482.52,320212
90455,2022,IR,310025,MARCREST INC +,3787 INGRAHAM ST,SAN DIEGO,92109,Total,BR9,Rosana Hin,46381.73,4016
90456,2022,IR,310026,FIVE POINTS LIQUOR & 313029,2783 THOMPSON BLVD,VENTURA,93003,Total,BP1,Daniel Bloomgren,314.4,520377
90457,2022,IR,310048,NADYS LIQUOR/312490,140 W MACARTHUR BLVD,SANTA ANA,92707,Total,BQ9,Rick Lent,41069.36,463387
90458,2022,IR,310061,FRANK'S LIQUOR,5742 E BEVERLY BLVD,LOS ANGELES,90022,Total,BQ1,Ryan Younkers,3460.55,433752
90459,2022,IR,310109,MARIO'S ITALIAN IMPORTS,740 E BROADWAY,GLENDALE,91205,Total,BP8,Justin Crane,5961.22,584150
90460,2022,IR,310110,FRANK'S LIQUOR,115 BROADWAY,SANTA MONICA,90401,Total,BQ7,Jeff Stockstad,21456.83,601845
90461,2022,IR,310135,MAR VISTA LIQUOR,2121 SAN ELIJO AVE,CARDIFF BY THE S,92007,Total,BR3,Jeffrey Bowler,80297.91,454043
90462,2022,IR,310137,DAWN TO DUSK LIQUOR +,2 HERMOSA AVE,HERMOSA BEACH,90254,Total,BQ6,Alicia Ajolo,53021.78,407639
90463,2022,IR,310146,MARINA DEL REY LIQUOR MART+,753 W WASHINGTON ST,VENICE,90291,Total,BV1,Allison Hatch,25201.19,521631
90464,2022,IR,310179,FREEWAY LIQUOR& 320238,130 N VINCENT AVE,WEST COVINA,91790,Total,BR4,Chandra Pulicari,8120.27,599728
90465,2022,IR,310198,FRENCHY'S LIQUOR,1435 EAST STREET,WOODLAND,95776,Total,JS7,Addison Morphy,9984.78,424154
90466,2022,IR,310286,FARMSTEAD CHEESES & WINE,"1650 PARK ST, #C",ALAMEDA,94501,Total,JS4,April Lopez,1902,469463
90467,2022,IR,310409,WHOLE FOODS SRS #10139,1181 YULUPA AVENUE,SANTA ROSA,95405,Total,JR2,Brenda Anderson,70656.87,363126
90468,2022,IR,310465,MAYFLOWER MARKET,2498 FILLMORE ST,SAN FRANCISCO,94115,Total,JR6,Doo Chi,20317.4,324217
90469,2022,IR,310605,US CLASS 6 MC CELLAN AFB,5443 DUDLEY BLVD B #911,MCCLELLAN AFB,95652,Total,JS7,Addison Morphy,1632.15,
90470,2022,IR,310633,GALCO OLD WORLD GROCERY,5702 YORK BLVD,LOS ANGELES,90042,Total,BPC,Margaret Williamson,53421.89,26104
90471,2022,IR,310708,M & C MARKET,1200 VALENCIA ST,SAN FRANCISCO,94110,Total,JR5,Roberta Lafrance,12005.52,289865
90472,2022,IR,310730,MARINE MART 9300,MCRD PACKAGE STORE BLDG,SAN DIEGO,92140,Total,BRB,Jesse Palmer,834,
90473,2022,IR,310739,M&D DISCOUNT WINES & LIQ,2230 EL CAMINO AVE,SACRAMENTO,95821,Total,JS2,Donald Morisi,3050.2,429213
90474,2022,IR,310747,M D LIQUOR #4,2743 YULUPA AVE,SANTA ROSA,95405,Total,JR2,Brenda Anderson,43478.45,406206
90475,2022,IR,310796,GATEWAY LIQUOR,24000 ALICIA PKWY 1,MISSION VIEJO,92675,Total,BQ8,Brian Reilly,19869.11,522750
90476,2022,IR,310812,BRANHAM WINE & LIQUORS,1659 BRANHAM LN SP #D,SAN JOSE,95118,Total,JT3,Darik Storch,388.8,377359
90477,2022,IR,310843,MEL & ROSE LIQUOR +(310845),8344 MELROSE AVE,LOS ANGELES,90069,Total,BP9,Kevin Byrne,68879.07,268601
90478,2022,IR,310911,"THIRD CORNER, THE- ENCINITAS",897 S COAST HWY 101#F104,ENCINITAS,92024,Total,BR1,Kevin Shelton,726,463247
90479,2022,IR,310986,GENES LIQUORS,"6173 SNTA TERESA BV,8102",SAN JOSE,95123,Total,JT3,Darik Storch,5739.62,391060
90480,2022,IR,310998,MAGIC MARKET,4825 CASS ST,SAN DIEGO,92109,Total,BR9,Rosana Hin,13911.77,438284
90481,2022,IR,311040,BEACH LIQUOR,794 LINDEN AVE,CARPINTERIA,93013,Total,BP2,Joey Forner,2282.2,517458
90482,2022,IR,311050,MICHAEL'S LIQUOR,2402 WILSHIRE BLVD,SANTA MONICA,90403,Total,BQ7,Jeff Stockstad,3435.34,193129
90483,2022,IR,311053,GERMAN COLD CUTS INC.,6019 TOPANGA CYN BLVD,WOODLAND HILLS,91367,Total,BP7,Daniel Krausz,570.4,232806
90484,2022,IR,311060,MICKEY'S DELI,101 HERMOSA AVE,HERMOSA BEACH,90254,Total,BQ6,Alicia Ajolo,13138.42,481972
90485,2022,IR,311061,GERLACH'S,1075 S FAIR OAKS AVE,PASADENA,91105,Total,BP4,Michael Smith,25282.94,177106
90486,2022,IR,311143,MIKE'S LIQUOR,4911 W WARNER AVE #106,HUNTINGTON BEACH,92649,Total,BQ9,Rick Lent,14755.61,462639
90487,2022,IR,311161,MIKES LIQUORS,5084 MISSION ST,SAN FRANCISCO,94112,Total,JT1,Justin Koury,52167.21,549446
90488,2022,IR,311176,SOUSA`S WINES & LIQUORS,STE A 400 MOFFETT BLVD,MOUNTAIN VIEW,94040,Total,JT4,Lara Nevin,15976.98,355116
