,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
104549,2022,OP,363201,LA CANTINA BREWING COMPANY LLC,165 MAIN ST,SALINAS,93901,Total,626,Erika Jimenez {},6318,632654
104550,2022,OP,363202,DUTCH GARDENT RESTAURANT,4203 STATE ST,SANTA BARBRA,93110,Total,32F,Anderson Heald {},8817.46,619017
104551,2022,OP,363204,MEZCALERO,510 S BROADWAY,LOS ANGELES,90013,Total,34V,Mark Simmons,4106.07,602256
104552,2022,OP,363207,SEPTEMBERS TAPROOM & EATERY,515 ORANGE ST STE B,REDLANDS,92374,Total,33Y,Marc Plummer,4870,621118
104553,2022,OP,363208,GO 4 PIZZA,7195 MURIETA DR STE 218,RANCHO MURIETA,95683,Total,JG5,Jay Johnstone {},3513,633947
104554,2022,OP,363209,CAPITOL HORNBLOWER,1206 FRONT ST,SACRAMENTO,95814,Total,JG2,Curtis Shiner,1672.2,632277
104555,2022,OP,363210,NORI,1445 MYERS ST,OROVILLE,95965,Total,624,Scott Sullwold,2194.22,622410
104556,2022,OP,363211,GO GO BIRD,UNIT 1 9355 CULVER BLVD,CULVER CITY,90232,Total,369,Stephen Sylvester,7201.12,634461
104557,2022,OP,363215,ELLA'S AT THE AIRPORT,100 AVIATION WY,WATSONVILLE,95076,Total,626,Erika Jimenez {},6076,635842
104558,2022,OP,363217,LAZY DOG SAN MATEO,2208 BRIDGEPOINTE PKWY,SAN MATEO,94404,Total,JK2,House-Jk2,14178.98,629323
104559,2022,OP,363218,FOUR SEASONS RESORT AND RESIDE,400 SILVERADO TRL,CALISTOGA,94515,Total,37G,Thomas Bennett,23786.93,633336
104560,2022,OP,363218,FOUR SEASONS RESPORT AND RESID,400 SILVERADO TRL,CALISTOGA,94515,Total,37G,Thomas Bennett,10002.09,633336
104561,2022,OP,363219,PARKWEST BICYCLE CASINO,888 BICYCLE DR,BELL GARDENS,90201,Total,36U,Omar Ramirez,10241.32,635823
104562,2022,OP,363220,SAVAGE CHEF BAR & GRILL,STE 106 30145 ANTELOPE R,MENIFEE,92584,Total,320,Mariah Cajala,13137.26,634681
104563,2022,OP,363223,IZAKAY TORA,8908 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,Total,BCA,House-Bca {},910.32,607206
104564,2022,OP,363223,IZAKAYA TORA,8908 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,Total,BCA,House-Bca {},2010.6,607206
104565,2022,OP,363225,CORK 49 GV,142 MILL ST,GRASS VALLEY,95945,Total,39E,Othon Molina,19872.32,628031
104566,2022,OP,363230,REGAL CINEMA #327,2369 W FLORIDA AVE,HEMET,92545,Total,SNA,South Natl Accounts,648,614983
104567,2022,OP,363231,MASTRO'S OCEAN CLUB,1200 S FIGUEROA ST STE 1,LOS ANGELES,90015,Total,BC9,Jack Balder,49955.27,616596
104568,2022,OP,363232,TRES HERMANAS,2416 K ST,SACRAMENTO,95816,Total,JG2,Curtis Shiner,1985,636393
104569,2022,OP,363233,ROADHOUSE,1515 SMITH ST,KINGSBURG,93631,Total,JI3,House-Ji3,20001.71,620489
104570,2022,OP,363234,UNCLE CHAI THAILAND STREET FOO,STE 122 69930 HWY 111,RANCHO MIRAGE,92270,Total,36I,Robert Seymour,3399.3,634771
104571,2022,OP,363235,CASA CORDOBA,STE C 2331 HONOLULU AVE,MONTROSE,91020,Total,302,Sean Munley,2424,635133
104572,2022,OP,363236,IL TRULLO RISTORANTE,18504 YORBA LINDA BLVD,YORBA LINDA,92886,Total,335,Hannah Nossaman,1265,627134
104573,2022,OP,363238,ALMA,STE H-10 189 THE GROVE D,LOS ANGELES,90036,Total,318,Jeff Cram,40887.6,634343
104574,2022,OP,363239,MOUNTAIN MIKES PIZZA #178,747 1ST ST,GILROY,95020,Total,NNA,North Natl Accounts,335.8,635769
104575,2022,OP,363243, LILY'S BAR,6141 FRANKLIN AVE,LOS ANGELES,90028,Total,BCA,House-Bca {},6178.57,635822
104576,2022,OP,363243,LILY'S BAR,6141 FRANKLIN AVE,LOS ANGELES,90028,Total,BCA,House-Bca {},15589.7,635822
104577,2022,OP,363244,"CHICKEN KOOP, THE",UNIT C 101 W MAIN ST,ALHAMBRA,91801,Total,32D,Randy Palacios,20343.08,632104
104578,2022,OP,363245,SUPER PANGA,2110 W OCEANFRONT,NEWPORT BEACH,92663,Total,312,Marissa Oudt,855.85,621356
104579,2022,OP,363247,CATCH STEAK,650 N LA CIENEGA BLVD,LOS ANGELES,90069,Total,IS2,Chris Tiongson,37557.74,626355
104580,2022,OP,363248,CRAFT BY SMOKE & FIRE ARCADIA,STE 905 400 S BALDWIN AV,ARCADIA,91007,Total,32D,Randy Palacios,15057.13,636013
104581,2022,OP,363253,FREMONT MARRIOTT SILICON VALLE,46100 LANDING PARKWAY,FREMONT,94538,Total,JF1,House-Jf1,3288.28,548350
104582,2022,OP,363257,BUSHFIRE KITCHEN,#240 14135 LIMONITE AVE,EASTVALE,92880,Total,35U,Aaron Rundlett,906,628539
104583,2022,OP,363259,LIV'S,5327 E 2ND ST,LONG BEACH,90803,Total,347,Carly Mcelroy,15090.69,629015
104584,2022,OP,363261,C CASA NAPA RESTAURANT,#24 410 FIRST ST,NAPA,94559,Total,37G,Thomas Bennett,8114.42,628226
104585,2022,OP,363263,HI-FI WINE,629 W MAIN ST,MERCED,95340,Total,JI2,Tom Nunes,4967.1,631561
104586,2022,OP,363264,VIN 13 BAR & CELLAR,#102C 1244 PINE ST,PASO ROBLES,93446,Total,30Q,Katherine Feaster,1494.44,626145
104587,2022,OP,363265,OUTPOST BY VALLEY FARM,10600 SUNRISE HIGHWAY,MOUNT LAGUNA,92148,Total,36A,House-36A,302.4,633915
104588,2022,OP,363266,LOS MOLCAJETES,789 N MAIN ST,BISHOP,93514,Total,34D,Lauren Jenks,6516.96,632847
104589,2022,OP,363267,LA COCINA MESA,6981 EL CAMINO REAL STE,CARLSBAD,92009,Total,BG4,Matt Cooke,856.17,632565
104590,2022,OP,363268,PATTAYA BAR & GRILL,5918 HOLLISTER AVE,GOLETA,93117,Total,340,House-340,306.56,473741
104591,2022,OP,363269,KINN,3905 W 6TH ST,LOS ANGELES,90020,Total,334,Kevin O'Connell,1412.8,632777
104592,2022,OP,363270,CASA LUCHO,2414 4TH ST,SAN RAFAEL,94901,Total,JAZ,Inactive,1325.76,628647
104593,2022,OP,363272,FLAGSHIP TAPROOM,1001-1007 MCCLELLAND DR,WINDSOR,95492,Total,JP3,Seanpatrick Mcneely,9271.32,635069
104594,2022,OP,363273,A CRYSTAL COVE,7864 E COAST HWY,NEWPORT BEACH,92657,Total,31W,Alexandra Hall,25586.88,629121
104595,2022,OP,363275,TAVERN VOGUE,230 3RD AVE,CHULA VISTA,91910,Total,36A,House-36A,50601.66,633316
104596,2022,OP,363276,NARDUCCI'S,622 E 21ST ST,BAKERSFIELD,93305,Total,30W,Hannah Di Francesco,1859.76,626930
104597,2022,OP,363277,PHILLY'S BEST,#B 1804  N TUSTIN AVE,SANTA ANA,92705,Total,SNA,South Natl Accounts,647.3,
104598,2022,OP,363280,BLU LOTUS LAO & THAI RESTAURAN,3641 MITCHELL RD STE F,CERES,95307,Total,JI2,Tom Nunes,523,603792
104599,2022,OP,363281,CASA MAESTROS COCINA & TEQUILA,901-903 10TH ST,MODESTO,95354,Total,JH2,Steven Link,296.97,598936
104600,2022,OP,363284,LAST DROP TAVERN,550 POWELL ST,SAN FRANCISCO,94108,Total,37T,Brenden Voss,21128.82,637276
104601,2022,OP,363285,STOUT BURGER,835 W JEFFERSON BLVD STE,LOS ANGELES,90089,Total,BC8,Steven Scott,10363.38,637028
104602,2022,OP,363286,KERRY HOUSE,4092 PIEDMONT AVE,OAKLAND,94611,Total,704,Majid Dayyat,2582.78,634938
104603,2022,OP,363287,JAIL JOA,STE 108 2500 W 8TH ST,LOS ANGELES,90057,Total,334,Kevin O'Connell,8390,628144
104604,2022,OP,363288,SHANDRA THAI CUISINE,2505 E PALMDALE BLVD STE,PALMDALE,93550,Total,IS2,Chris Tiongson,1661.6,634317
104605,2022,OP,363289,HOTEL MARIPOSA,12828 W RIVERSIDE DR,LOS ANGELES,91607,Total,324,Paul Schneider,7750.32,613921
104606,2022,OP,363291,BALSAMICO ITALIAN KITCHEN,STE 101 791 PALM AVE,IMPERIAL BEACH,91932,Total,32W,Tim Zoellner,6034.68,640227
104607,2022,OP,363292,THE SECRET GARDEN RESTAURANT,2401 E ORANGEBURG AVE #,MODESTO,95355,Total,JH2,Steven Link,14753.84,637174
104608,2022,OP,363293,OL BEERCRAFT AND BOTTLE SHOP,1541 GIAMMONA DR,WALNUT CREEK,94596,Total,621,Jt Burgess,19339.7,636505
104609,2022,OP,363298,SLO CAFE-FIRST CLASS CONCESSIO,975 AIRPORT DR,SAN LUIS OBISPO,93401,Total,BDZ,Inactive,2584.65,587274
104610,2022,OP,363300,STUDY HALL,2827 S HOOVER ST,LOS ANGELES,90007,Total,BC9,Jack Balder,7009.68,628230
104611,2022,OP,363301,JULIA'S,1180 FOREST AVE STE F,PACIFIC GROVE,93950,Total,388,Aaron Hoops,3033.65,576075
104612,2022,OP,363305,VELVERIE CAFE AND TEA HOUSE,9737 S SANTA MONICA BLVD,BEVERLY HILLS,90210,Total,33A,Johanna Dejoria,3481.09,631501
104613,2022,OP,363306,JAPONICA,229 MAIN ST,EL SEGUNDO,90245,Total,BAB,Natasha Johnson,7986.45,633012
104614,2022,OP,363307,COCO MAYA BY MISS B'S,1660 INDIA STREET,SAN DIEG0,92101,Total,BM9,Terrence Hiesel,1496.91,624051
104615,2022,OP,363307,COCO MAYA BY MISS B'S & 7256,1660 INDIA STREET,SAN DIEG0,92101,Total,BM9,Terrence Hiesel,7215.44,624051
104616,2022,OP,363308,KANCHA,643 4TH ST,SANTA ROSA,95404,Total,JP3,Seanpatrick Mcneely,1265.35,634862
104617,2022,OP,363309,MOJO'S LOCAL,1431 I ST,SACRAMENTO,95814,Total,JG4,Toby Lewis,4505.76,634986
104618,2022,OP,363310,BABETTE,2033 SAN PABLO AVE,BERKELEY,94702,Total,704,Majid Dayyat,2326.3,633697
104619,2022,OP,363312,VIDA CANTINA- FRESH OFF THE HO,13817 WHITTIER BLVD,WHITTIER,90605,Total,36U,Omar Ramirez,10365.64,593649
104620,2022,OP,363313,DEEP CLIFF GOLF COURSE,10700 CLUBHOUSE LN,CUPERTINO,95014,Total,JF3,Javier Ruiz,3288.24,261358
104621,2022,OP,363318,PACIFIC COCKTAIL HAVEN,550 SUTTER ST,SAN FRANCISCO,94102,Total,616,Russ Natalie,1512.76,633136
104622,2022,OP,363319,EUREKA!,900 VIA PIEMONTE STE 101,ONTARIO,91764,Total,35U,Aaron Rundlett,6034.48,631403
104623,2022,OP,363320,CASA CODY,175 S. CAHUILLA ROAD,PALM SPRINGS,92262,Total,33Y,Marc Plummer,2068.92,622488
104624,2022,OP,363323,BURMA BITES,4911 TELEGRAPH AVE,OAKLAND,94609,Total,704,Majid Dayyat,649.8,624407
104625,2022,OP,363324,IBIZA,2113 PACIFIC AVE,STOCKTON,95204,Total,JG3,Mathew Thiel,1707.25,620850
104626,2022,OP,363325,SHOYU SUSHI 2,1120 CALLOWAY DR STE 100,BAKERSFIELD,93312,Total,30W,Hannah Di Francesco,3471.36,635467
104627,2022,OP,363326,FOGO DE CHAO,2121 ROSECRANS AVE,EL SEGUNDO,90245,Total,SNA,South Natl Accounts,24182.65,634710
104628,2022,OP,363328,CAPRI CLUB,4604 EAGLE ROCK BLVD,LOS ANGELES,90041,Total,30P,Rebecca Monroy,20689.26,616290
104629,2022,OP,363329,MANGIA MANGIA ITALIAN RESTAURA,16079 GOLDENWEST STREET,HUNTINGTON,92647,Total,BFA,Maggie Murphy,10646.12,635579
104630,2022,OP,363330,GOGI KOREAN BBQ & HOT POT,9660 BRUCEVILLE RD STE 1,ELK GROVE,95757,Total,JG3,Mathew Thiel,1614.52,628485
104631,2022,OP,363331,LITTLE SAINT,25 NORTH ST,HEALDSBURG,95448,Total,JP3,Seanpatrick Mcneely,3592.42,636969
104632,2022,OP,363332,BEACON GRAND,450 POWELL ST,SAN FRANCISCO,94102,Total,385,Gloria Chow,34284.29,624522
104633,2022,OP,363335,TREJOS TACOS,316 SANTA MONICA BLVD,SANTA MONICA,90401,Total,33Q,Madison Hardy {},6654,631214
104634,2022,OP,363336,DOMENICO'S ITALIAN RESTAURANT,236 W HUNTINGTON DRIVE,MONROVIA,91016,Total,32D,Randy Palacios,6493.98,632982
104635,2022,OP,363337,QUARTERDECK SEAFOOD BAR AND GR,1500 W BRANCH ST,ARROYO GRANDE,93420,Total,342,Nolan Wagoner,901.8,629674
104636,2022,OP,363338,GIANA BAKERY,34146 PACIFIC COAST HWY,DANA POINT,92624,Total,36F,Colby Dominique $,14525.74,632711
104637,2022,OP,363339,RASPOUTINE,8623 MELROSE AVE,WEST HOLLYWOOD,90069,Total,BCA,House-Bca {},1851.29,596105
104638,2022,OP,363341,CHEESE STEAK SHOP,5611 LONE TREE WAY,BRENTWOOD,94513,Total,IS3,House-Is3{},569.3,
104639,2022,OP,363341,THE CHEESE STEAK SHOP,5611 LONE TREE WAY,BRENTWOOD,94513,Total,IS3,House-Is3{},2191.7,
104640,2022,OP,363343,SONOMA GOLF CLUB,17700 ARNOLD DR,SONOMA,95476,Total,608,Sam Hayman,5556.42,548098
104641,2022,OP,363345,LINK N HOPS,#C 3111 GLENDALE BLVD,LOS ANGELES,90039,Total,34V,Mark Simmons,15142.58,635190
104642,2022,OP,363346,R&G SALUMERIA WINE BAR,1445 INDIA ST,SAN DIEGO,92101,Total,BM9,Terrence Hiesel,3902.6,627212
104643,2022,OP,363347,HOLLYWOOD BURGER,8807 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,Total,BCA,House-Bca {},2460.56,594092
104644,2022,OP,363348,DONO RESTAURANT,2460 WILSHIRE BLVD,SANTA MONICA,90403,Total,BBA,Jackson Warfield,2709.08,625072
104645,2022,OP,363350,CASA OCTAVIO,935 J ST,SAN DIEGO,92101,Total,BM9,Terrence Hiesel,7369.98,634769
104646,2022,OP,363352,MASAKAZU,1911 WESTWOOD BLVD,LOS ANGELES,90025,Total,BCA,House-Bca {},1289.7,593962
104647,2022,OP,363353,THE MARKET ON MAIN- PLACERVILL,585 MAIN ST,PLACERVILLE,95667,Total,800,Robert Werner,1166.81,617755
104648,2022,OP,363355,WONDERFUL SUSHI,1288 UNIVERSITY AVE,SAN DIEGO,92103,Total,BMC,Scott Tetzner,2192.89,551283
104649,2022,OP,363356,AUTOCAMP JOSHUA TREE,62209 VERBENA RD,JOSHUA TREE,92252,Total,33E,Scott Halterlein,5518.22,629375
104650,2022,OP,363357,DAVE & BUSTERS #148,STE 108 3401 DALE RD,MODESTO,95356,Total,JH2,Steven Link,2768.97,631583
104651,2022,OP,363359,PANGAEA GRILL,OCEAN AVE BTW DELORES &,CARMEL,93921,Total,388,Aaron Hoops,1788.63,632783
104652,2022,OP,363360,SWEET FISH SUSHI BAR,13020 PACIFIC PROMENADE,PLAYA VISTA,90094,Total,35X,Jacob St. Clair,2067,486924
104653,2022,OP,363361,TRAILHEAD,127 SAN MARIN DR,NOVATO,94945,Total,608,Sam Hayman,4809,626935
104654,2022,OP,363362,BLUE PALMS BREWHOUSE,8440 BALBOA BLVD STE 101,NORTHRIDGE,91325,Total,324,Paul Schneider,20541.29,631606
104655,2022,OP,363363,UNCLE TONY'S ITALIAN,770 SYCAMORE AVE,VISTA,92083,Total,30U,Brandi Haley,2291.85,551440
104656,2022,OP,363364,MACARONI GRILL,27490 W LUGONIA AVE,REDLANDS,92374,Total,SNA,South Natl Accounts,1138,634267
104657,2022,OP,363366,LAZY SUSAN,811 ULLOA ST,SAN FRANCISCO,94127,Total,384,Samuel Titus,285.6,635229
104658,2022,OP,363367,MEZCALL GRILL,5701 BROADWAY STE B,SACRAMENTO,95820,Total,JG2,Curtis Shiner,651.86,610849
104659,2022,OP,363368,BUTTERSCOTCH DEN,3402 BROADWAY,SACRAMENTO,95817,Total,JG2,Curtis Shiner,19934.43,635483
104660,2022,OP,363375,Q'S SANDWICH SHOP,258 DIVISADERO ST,SAN FRANCISCO,94117,Total,JC8,Esdras Gonzalez {},429.52,632438
104661,2022,OP,363382,BLUESTONE LANE- WEHO,8100 W 3RD ST,LOS ANGELES,90048,Total,BCA,House-Bca {},1420.3,606366
104662,2022,OP,363384,BEACH HUT,1844 N EL CAMINO REAL,SAN CLEMENTE,92672,Total,326,Rob Mcclaire,1908.16,587742
104663,2022,OP,363385,IMPALA BAR AND GRILL,333 S PALM CANYON DR STE,PALM SPRINGS,92262,Total,33Y,Marc Plummer,1093.6,635065
104664,2022,OP,363387,LOZA KITCHEN & BAR,3058 EL CAMINO AVE,CERES,95307,Total,JI2,Tom Nunes,14901.97,630164
104665,2022,OP,363388,THIRD PIG,116 S MAIN ST,SEBASTOPOL,95472,Total,JP3,Seanpatrick Mcneely,8293.17,633599
104666,2022,OP,363389,DUMPLING HOURS,1389 N MAIN ST STE B,WALNUT CREEK,94596,Total,621,Jt Burgess,8252.54,635202
104667,2022,OP,363390,AVANT GARDEN BISTRO,7469 MELROSE AVE,LOS ANGELES,90046,Total,BCA,House-Bca {},2341.2,634726
104668,2022,OP,363392,"VINE, THE",5887 LONE TREE WAY STE P,ANTIOCH,94531,Total,37K,Mikaela Jones {},1341.85,632080
104669,2022,OP,363393,CASA MAYAHUEL,"2936 ADAMS AVE , SAN DIE",SAN DIEGO,92116,Total,BMC,Scott Tetzner,6104.52,605320
104670,2022,OP,363394,SHAKE SHACK,3525 W CARSON ST SPACE V,TORRANCE,90503,Total,SNA,South Natl Accounts,136.8,640752
104671,2022,OP,363394,SHAKE SHACK #1393 DEL AMO,3525 W CARSON ST SPACE V,TORRANCE,90503,Total,SNA,South Natl Accounts,1710,640752
104672,2022,OP,363395,DOG HAUS EASTVALE/OTHER MANISH,STE 100 14063 LIMONITE A,EASTVALE,92880,Total,35U,Aaron Rundlett,11561.31,634355
104673,2022,OP,363398,PETRILLO'S RESTAURANT,833 E VALLEY BLVD,SAN GABRIEL,91776,Total,32D,Randy Palacios,374,84013
104674,2022,OP,363401,OCCITANIA,422 24TH ST,OAKLAND,94611,Total,704,Majid Dayyat,11350.83,635914
104675,2022,OP,363402,SWAGYU CHOP SHOP & BURGERS,966 FELSPAR ST,SAN DIEGO,92109,Total,32U,Taylor Fricke,1479,627683
104676,2022,OP,363403,ROKKA,6746 GREENLEAF AVE,WHITTIER,90601,Total,36U,Omar Ramirez,1627.17,637349
104677,2022,OP,363404,LOYAL ORDER OF REENACTMENT,14600 BARON DR,EASTVALE,92880,Total,35U,Aaron Rundlett,32703.57,9608558
104678,2022,OP,363406,MONTESACRO,3317 STEINER ST,SAN FRANCISCO,94123,Total,37T,Brenden Voss,5104.26,637389
104679,2022,OP,363407,DESOLATION HOTEL,933 POPLAR ST,SOUTH LAKE TAHOE,89449,Total,37E,Audra Zapata,4591.23,633024
104680,2022,OP,363409,BOULEVARD GASTROPUB,4309 E COMPTON BLVD,EAST RANCHO DOMI,90221,Total,36U,Omar Ramirez,3062.15,632722
104681,2022,OP,363410,STONE CHURCH BREWING,3737 MAIN ST UNIT 6,RIVERSIDE,92501,Total,36H,Rachel Perrin,7336.9,627816
104682,2022,OP,363412,TILDA,1507 N ECHO PARK AVE,LOS ANGELES,90026,Total,316,Jay Williamson,2801.88,602050
104683,2022,OP,363413,BACETTI,1509 N ECHO PARK AVE,LOS ANGELES,90026,Total,316,Jay Williamson,3420,572511
104684,2022,OP,363414,PART TIME LOVER,3829 30TH ST,SAN DIEGO,92104,Total,359,Tyler Williams,11791.88,621548
104685,2022,OP,363415,THE SHAY,8801 WASHINGTON BLVD,CULVER CITY,90232,Total,369,Stephen Sylvester,35492.25,621376
104686,2022,OP,363416,MAKANI- WABI ON ROSE,512 ROSE AVE UNIT F,venice,90291,Total,369,Stephen Sylvester,1877.06,559915
104687,2022,OP,363417,ANGRY EGRET DINETTE,970 N BROADWAY STE 114,LOS ANGELES,90012,Total,BC8,Steven Scott,1157.36,627892
104688,2022,OP,363418,EATALY - ONSALE,2855 STEVENS CREEK BLVD,SAN JOSE,95050,Total,JK4,Brian Huang,48982.97,636721
104689,2022,OP,363419,POPULAIRE MODERN BISTRO,STE 2601 3333 BRISTOL ST,COSTA MESA,92626,Total,336,Matt Olson,5933.47,637480
104690,2022,OP,363420,SLICE HOUSE PIZZA,UNIT C 1000 EL CAMINO RE,BELMONT,94002,Total,JK2,House-Jk2,4253.6,635332
104691,2022,OP,363421,SONOMA PIZZA CO,6615 FRONT ST,FORESTVILLE,95436,Total,JP3,Seanpatrick Mcneely,3385.5,633101
104692,2022,OP,363425,NINE PHO,1538 E 4TH ST,LONG BEACH,90802,Total,347,Carly Mcelroy,120,634824
104693,2022,OP,363429,"BUTCHER SHOP, THE",57 DIVISION ST,SAN FRANCISCO,94103,Total,385,Gloria Chow,4595.38,595707
104694,2022,OP,363430,CAFE TOPES,3091 ROOSEVELT ST,CARLSBAD,92008,Total,30U,Brandi Haley,5414.4,625937
104695,2022,OP,363431,LIFE TIME FITNESS,1435 E ROSEVILLE PKWY,ROSEVILLE,95661,Total,37S,Angie Taylor,1758,553956
104696,2022,OP,363432,MAMA KIN BAR & RESTAURANT,374 S 1ST ST,SAN JOSE,95113,Total,JK4,Brian Huang,6614.37,635252
104697,2022,OP,363435,"BARBELL LA, LLC THE-MOTHER TON",960 N LA BREA AVE 4&5TH,LOS ANGELES,90038,Total,318,Jeff Cram,28925.25,611001
104698,2022,OP,363439,VITELLOS,4349 TUJUNGA AVE,STUDIO CITY,91604,Total,315,Loran Bishop,24830.25,634294
104699,2022,OP,363441,36 HANDLES PUBLIC HOUSE,STE 100 1010 WHITE ROCK,EL DORADO HILLS,95762,Total,800,Robert Werner,6092.76,637359
104700,2022,OP,363442,SANTA PAULA CRAFT HOUSE,932 E MAIN ST,SANTA PAULA,93060,Total,363,Alec Ropes,2826.4,632136
104701,2022,OP,363443,LOMO LIBRE CANTINA LLC,1824 IRVING ST,SAN FRANCISCO,94122,Total,384,Samuel Titus,1557.6,633178
104702,2022,OP,363444,BELLY,5634 COLLEGE AVE,OAKLAND,94618,Total,627,Chad Downs,7880.06,636109
104703,2022,OP,363445,BURMATOWN,18 TAMALPAIS DR,CORTE MADERA,94925,Total,39B,Brian Durham,18154.87,620169
104704,2022,OP,363451,FRESCO COCINA,2858 CARLSBAD BLVD,CARLSBAD,92008,Total,30U,Brandi Haley,15202.96,627377
104705,2022,OP,363451,FRESCO COCINA/315671/333043,2858 CARLSBAD BLVD,CARLSBAD,92008,Total,30U,Brandi Haley,20408.99,627377
104706,2022,OP,363453,BRITANNIA ARMS #2,5027 ALMADEN EXPY,SAN JOSE,95118,Total,JF1,House-Jf1,4529,635799
104707,2022,OP,363454,STICKS COFFEE,4993 7TH ST,MARIPOSA,95338,Total,JI2,Tom Nunes,3515.8,636429
104708,2022,OP,363455,NARDO,92648 21022 PACIFIC COAS,HUNTINGTON BEACH,92648,Total,BFA,Maggie Murphy,24252.86,634188
104709,2022,OP,363456,COYOTE CANTINA,STE #B 531 N PACIFIC COA,REDONDO BEACH,90277,Total,BAB,Natasha Johnson,741.26,634376
104710,2022,OP,363457,KITCHEN DOOR,STE 272 1300 1ST ST,NAPA,94559,Total,37G,Thomas Bennett,4846.58,633476
104711,2022,OP,363458,AMERICAN TAVERN LOCAL KITCHEN,1321 SARTORI AVE,TORRANCE,90501,Total,317,Nathan Baird,3948.32,637752
104712,2022,OP,363459,HOLLOWAY HOUSE,8465 HOLLOWAY DR,WEST HOLLYWOOD,90069,Total,318,Jeff Cram,28909.23,631544
104713,2022,OP,363461,CARBON 6,5940 EL CAMINO REAL,ATASCADERO,93422,Total,30Q,Katherine Feaster,2731.2,634628
104714,2022,OP,363462,LE FANTASTIQUE,22 FRANKLIN STREET,SAN FRANCISCO,94102,Total,37T,Brenden Voss,341.6,603261
104715,2022,OP,363464,HAVEN AT WHITESAILS,4308 TRADEWINDS DR,OXNARD,93035,Total,355,Nicole Wolfson,3156.54,635651
104716,2022,OP,363465,MARIOS ITALIAN VI,81939 HIGHWAY 111,INDIO,92201,Total,33E,Scott Halterlein,336,612006
104717,2022,OP,363466,BOARD & BREW COSTA MESA,STE H-1 3030 HARBOUR BLV,COSTA MESA,92626,Total,336,Matt Olson,4420.76,635758
104718,2022,OP,363468,DERBY DOLLS,2661 E 46TH STREET,VERNON,90058,Total,36U,Omar Ramirez,294,9607885
104719,2022,OP,363469,PONO PACIFIC KITCHEN,228 WEST GRAND AVE,GROVER BEACH,93433,Total,342,Nolan Wagoner,9819.61,635883
104720,2022,OP,363471,SOL Y SAMBRA,67670 CAREY RD,CATHEDRAL CITY,92234,Total,36I,Robert Seymour,13632.15,636011
104721,2022,OP,363475,SUSHI ENYA,343 E 1ST ST,LOS ANGELES,90012,Total,BCA,House-Bca {},1056,512039
104722,2022,OP,363475,SUSHI ENYA 8150 9139 8131,343 E 1ST ST,LOS ANGELES,90012,Total,BCA,House-Bca {},4054.56,512039
104723,2022,OP,363484,TUTTO IL GIORNO,5535 CANCHA DE GOLF SUIT,RANCHO STA FE,92091,Total,BG4,Matt Cooke,510,626706
104724,2022,OP,363485,COURTYARD BY MARRIOTT HOTEL,170 N FAIR OAKS AVE,PASADENA,91103,Total,32D,Randy Palacios,4581.24,627953
104725,2022,OP,363486,PUGLIA PS/BAR CHINGONA,750 N PALM CANYON DR,PALM SPRINGS,92262,Total,33Y,Marc Plummer,3819.11,626347
104726,2022,OP,363487,ASTER,1717 VINE ST,LOS ANGELES,90028,Total,318,Jeff Cram,16481.14,633403
104727,2022,OP,363489,"DAILY PINT, THE",2310 PICO BLVD,SANTA MONICA,90405,Total,369,Stephen Sylvester,6107.21,635933
104728,2022,OP,363491,FAST EDDIE'S M.O.A.B.,1228 TULLY RD,MODESTO,95350,Total,JH2,Steven Link,492.6,635110
104729,2022,OP,363492,PIE PUNKS,145 2ND ST,SAN FRANCISCO,94105,Total,385,Gloria Chow,7800.62,635776
104730,2022,OP,363493,NASCHMARKT PALO ALTO,2323 BIRCH ST,PALO ALTO,94306,Total,JF3,Javier Ruiz,6900.45,618319
104731,2022,OP,363496,FLORA & FERMENT,1122 SOLANO AVE,ALBANY,94706,Total,618,Mackenzie Monroe,1137.8,625600
104732,2022,OP,363497,KURO ARTISANAL PIZZA INC,2930 BRISTOL ST B 108,COSTA MESA,92626,Total,336,Matt Olson,1665.98,
104733,2022,OP,363498,HOTEL LAGUNA,417-425 S COAST HWY,LAGUNA BEACH,92651,Total,31W,Alexandra Hall,15145.32,607353
104734,2022,OP,363501,LA COSINA ECONOMICA,905 WALL ST,CHICO,95928,Total,624,Scott Sullwold,504,500131
104735,2022,OP,363502,ANCORA,557 VALENCIA ST,SAN FRANCISCO,94110,Total,37T,Brenden Voss,965.25,632592
104736,2022,OP,363503,REGAL UA OLYMPUS #1285,520 N SUNRISE AVE,ROSEVILLE,95661,Total,NNA,North Natl Accounts,516,635657
104737,2022,OP,363509,THE SUMMER PLACE,801 BUSH ST,SAN FRANCISCO,94108,Total,384,Samuel Titus,2891.93,629786
104738,2022,OP,363510,ASLEWIS HOLDINGS LLC,443 PINE AVE,LONG BEACH,90802,Total,347,Carly Mcelroy,15651.74,633472
104739,2022,OP,363512,PETISCOS,399 S 1ST ST,SAN JOSE,95113,Total,JK4,Brian Huang,620,622171
104740,2022,OP,363513,HAZARDS,1019 SANTA YNEZ AVE,LOS OSOS,93402,Total,30Q,Katherine Feaster,3995.4,633225
