Customer Name,Address,City,State,Zip,Premise,TDLinx Code,Sold to,Licence No.,Channel / Trad Channel,Sub-Channel / Sub Trade Channel,IN SPECTRA,IN GALLO,IN WW
SAFEWAY STORE     2887,150 E EL CAMINO REAL,SUNNYVALE,CA,94087,Off-Premise,,364559,,,,False,False,True
TAMBULI SEAFOOD MARKET,4700 LINCOLN AVE,CYPRESS,CA,90630,Off-Premise,,364559,,,,False,False,True
SHOP N SAVE MARKET,421 7TH ST,WILLIAMS,CA,95987,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      487,1300 W OLIVE AVE,MERCED,CA,95348,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 357,29231 CENTRAL AVE,LAKE ELSINORE,CA,92532,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 237,170 E CROSS AVE,TULARE,CA,93274,Off-Premise,,364559,,,,False,False,True
COUNTRY MARKET,2147 PINE ST,CERES,CA,95307,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE      985,2350 NORIEGA ST,SAN FRANCISCO,CA,94122,Off-Premise,,364559,,,,False,False,True
LA RAZA SUPER MARKET,960 E SANTA CLARA ST,SAN JOSE,CA,95116,Off-Premise,,364559,,,,False,False,True
SAVE MART       91,7506 PACIFIC AVE,STOCKTON,CA,95207,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 268,3160 BUCHANAN RD,ANTIOCH,CA,94509,Off-Premise,,364559,,,,False,False,True
BEL AIR      506,1301 FLORIN RD,SACRAMENTO,CA,95831,Off-Premise,,364559,,,,False,False,True
SMART & FINAL      316,3310 VINE ST,RIVERSIDE,CA,92507,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      514,5202 ARLINGTON AVE,RIVERSIDE,CA,92504,Off-Premise,,364559,,,,False,False,True
ARTEAGAS FOOD CENTER        4,204 WILLOW ST,SAN JOSE,CA,95110,Off-Premise,,364559,,,,False,False,True
PAVILIONS     2228,1213 FAIR OAKS AVE,SOUTH PASADENA,CA,91030,Off-Premise,,364559,,,,False,False,True
CORNER MARKET,1247 GEORGIA ST,VALLEJO,CA,94590,Off-Premise,,364559,,,,False,False,True
MITSUWA        7,675 SARATOGA AVE,SAN JOSE,CA,95129,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      806,5128 STOCKTON BLVD,SACRAMENTO,CA,95820,Off-Premise,,364559,,,,False,False,True
US FOODS CHEF STORE      567,400 OAK ST,OAKLAND,CA,94607,Off-Premise,,364559,,,,False,False,True
7 DAY LIQUOR MART,6100 BELLFLOWER BLVD,LAKEWOOD,CA,90713,Off-Premise,,364559,,,,False,False,True
WALMART NEIGHBORHOOD MKT    5691,1445 E FOOTHILL BLVD,UPLAND,CA,91786,Off-Premise,,364559,,,,False,False,True
SUPERIOR GROCERS      118,6140 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91606,Off-Premise,,364559,,,,False,False,True
PRIMA MARKET,3 N KINGSTON ST,SAN MATEO,CA,94401,Off-Premise,,364559,,,,False,False,True
ALDI FOOD STORE     2010,18294 COLLIER AVE,LAKE ELSINORE,CA,92530,Off-Premise,,364559,,,,False,False,True
TOWN & COUNTRY MARKET,1310 W OLIVE AVE,PORTERVILLE,CA,93257,Off-Premise,,364559,,,,False,False,True
WORLD FOOD SUPERMARKET,5245 EL CAJON BLVD,SAN DIEGO,CA,92115,Off-Premise,,364559,,,,False,False,True
FAMILY FOODLAND MARKET,1217 MORNING DR,BAKERSFIELD,CA,93306,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET      101,1350 GATEWAY BLVD STE A1,FAIRFIELD,CA,94533,Off-Premise,,364559,,,,False,False,True
COST LESS FOOD COMPANY        4,102 S 11TH AVE,HANFORD,CA,93230,Off-Premise,,364559,,,,False,False,True
EASTON MARKET,5815 S ELM AVE,FRESNO,CA,93706,Off-Premise,,364559,,,,False,False,True
RAMONA MARKET,9950 FOOTHILL BLVD STE 3,RANCHO CUCAMONGA,CA,91730,Off-Premise,,364559,,,,False,False,True
LA PERLA TAPATIA        5,475 7TH ST,TURLOCK,CA,95380,Off-Premise,,364559,,,,False,False,True
BLYTHE RANCH MARKET,1385 W HOBSONWAY,BLYTHE,CA,92225,Off-Premise,,364559,,,,False,False,True
RAINBOW MARKET,3810 MARYSVILLE BLVD,SACRAMENTO,CA,95838,Off-Premise,,364559,,,,False,False,True
SAVE MART      635,2920 E WHITMORE AVE,CERES,CA,95307,Off-Premise,,364559,,,,False,False,True
VALLARTA SUPERMARKETS       24,19725 VANOWEN ST,WINNETKA,CA,91306,Off-Premise,,364559,,,,False,False,True
FOOD 4 LESS      348,18318 VANOWEN ST,RESEDA,CA,91335,Off-Premise,,364559,,,,False,False,True
SPROUTS FARMERS MARKET      222,1515 HAWTHORNE BLVD,REDONDO BEACH,CA,90278,Off-Premise,,364559,,,,False,False,True
ALDI FOOD STORE     2207,11070 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,91730,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      741,27550 BASE LINE ST,HIGHLAND,CA,92346,Off-Premise,,364559,,,,False,False,True
LUCKY      736,247 E 18TH ST,OAKLAND,CA,94606,Off-Premise,,364559,,,,False,False,True
EL RANCHO SUPERMARKET,812 WILLOW RD,MENLO PARK,CA,94025,Off-Premise,,364559,,,,False,False,True
ALBERTSONS     1105,8880 VALLEY VIEW ST,BUENA PARK,CA,90620,Off-Premise,,364559,,,,False,False,True
THE MARKET AT EDGEWOOD,2170 W BAYSHORE RD,EAST PALO ALTO,CA,94303,Off-Premise,,364559,,,,False,False,True
FOOD 4 LESS      318,7420 BROADWAY,LEMON GROVE,CA,91945,Off-Premise,,364559,,,,False,False,True
SADDLEBACK MARKET,17051 E AVENUE O,PALMDALE,CA,93591,Off-Premise,,364559,,,,False,False,True
WINCO FOODS       35,740 W AVENUE K4,LANCASTER,CA,93534,Off-Premise,,364559,,,,False,False,True
COCONUT HILL INDIAN GROCERY,554 S MURPHY AVE,SUNNYVALE,CA,94086,Off-Premise,,364559,,,,False,False,True
CLARKS NUTRITION & NATURAL FOODS,11235 MOUNTAIN VIEW AVE,LOMA LINDA,CA,92354,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE     2843,709 HICKEY BLVD,PACIFICA,CA,94044,Off-Premise,,364559,,,,False,False,True
STATE FOODS SUPERMARKET        2,250 E ANTELOPE AVE STE A,WOODLAKE,CA,93286,Off-Premise,,364559,,,,False,False,True
LOS JALISCIENCES MARKET,16310 HAWTHORNE BLVD,LAWNDALE,CA,90260,Off-Premise,,364559,,,,False,False,True
RALEYS      306,4255 E MORADA LN,STOCKTON,CA,95212,Off-Premise,,364559,,,,False,False,True
BONANZA MARKET,24301 MAIN ST,NEWHALL,CA,91321,Off-Premise,,364559,,,,False,False,True
LA POSTA MARKET,2796 K ST,SAN DIEGO,CA,92102,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 283,401 MARIN ST,VALLEJO,CA,94590,Off-Premise,,364559,,,,False,False,True
THE FOOD MILL,3033 MACARTHUR BLVD,OAKLAND,CA,94602,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      467,1955 W TEXAS ST,FAIRFIELD,CA,94533,Off-Premise,,364559,,,,False,False,True
SPROUTS FARMERS MARKET      403,2245 YOSEMITE DR,LOS ANGELES,CA,90041,Off-Premise,,364559,,,,False,False,True
COST LESS FOOD COMPANY        9,901 N CARPENTER RD STE 60,MODESTO,CA,95351,Off-Premise,,364559,,,,False,False,True
CALIFORNIA GROCERY,123 EDDY ST,SAN FRANCISCO,CA,94102,Off-Premise,,364559,,,,False,False,True
LA SUPERIOR SUPER MERCADOS     1,2210 NORTHGATE BLVD,SACRAMENTO,CA,95833,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 320,1180 N FAIR OAKS AVE,SUNNYVALE,CA,94089,Off-Premise,,364559,,,,False,False,True
BANNING VILLAGE MARKET,266 N SAN GORGONIO AVE,BANNING,CA,92220,Off-Premise,,364559,,,,False,False,True
RALEYS      447,4650 NATOMAS BLVD,SACRAMENTO,CA,95835,Off-Premise,,364559,,,,False,False,True
SPROUTS FARMERS MARKET      257,400 W HUNTINGTON DR,MONROVIA,CA,91016,Off-Premise,,364559,,,,False,False,True
SMART & FINAL      441,249 KENWOOD WAY,SOUTH SAN FRANCISCO,CA,94080,Off-Premise,,364559,,,,False,False,True
RED SEA MARKET,1801 SAN JOSE AVE,SAN FRANCISCO,CA,94112,Off-Premise,,364559,,,,False,False,True
PROSPERITY LIQUOR & MARKET,651 W PROSPERITY AVE,TULARE,CA,93274,Off-Premise,,364559,,,,False,False,True
LA REINA,1357 E LOUISE AVE,LATHROP,CA,95330,Off-Premise,,364559,,,,False,False,True
ALDI FOOD STORE     2278,13360 MAIN ST,HESPERIA,CA,92345,Off-Premise,,364559,,,,False,False,True
NUGGET MARKET        8,7101 ELK GROVE BLVD,ELK GROVE,CA,95758,Off-Premise,,364559,,,,False,False,True
LION        6,471 SARATOGA AVE,SAN JOSE,CA,95129,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 302,176 S MOUNTAIN AVE,UPLAND,CA,91786,Off-Premise,,364559,,,,False,False,True
SEAFOOD CITY,11098 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,91730,Off-Premise,,364559,,,,False,False,True
R & G GROCERY,1650 OBISPO AVE,LONG BEACH,CA,90804,Off-Premise,,364559,,,,False,False,True
SAVE MART       94,15240 S HARLAN RD,LATHROP,CA,95330,Off-Premise,,364559,,,,False,False,True
99 RANCH MARKET       13,6450 SEPULVEDA BLVD,VAN NUYS,CA,91411,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET        5,2101 W IMPERIAL HWY UNIT A,LA HABRA,CA,90631,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      490,1950 W 11TH ST,TRACY,CA,95376,Off-Premise,,364559,,,,False,False,True
SUPERETTE MARKET,128 EDDY ST,SAN FRANCISCO,CA,94102,Off-Premise,,364559,,,,False,False,True
LEES MARKET,14942 S HIGHLAND AVE,SELMA,CA,93662,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE     2697,2851 DEL PASO RD,SACRAMENTO,CA,95835,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      453,4400 MING AVE,BAKERSFIELD,CA,93309,Off-Premise,,364559,,,,False,False,True
GUSS COMMUNITY MARKET,3701 NORIEGA ST STE A,SAN FRANCISCO,CA,94122,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET       84,22224 REDWOOD RD,CASTRO VALLEY,CA,94546,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 393,1630 W EL CAMINO AVE,SACRAMENTO,CA,95833,Off-Premise,,364559,,,,False,False,True
VONS MARKET     1626,3650 S BRISTOL ST,SANTA ANA,CA,92704,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      455,1550 N BEN MADDOX WAY,VISALIA,CA,93292,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      589,250 E 10TH ST,GILROY,CA,95020,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      489,1740 TUOLUMNE ST,VALLEJO,CA,94589,Off-Premise,,364559,,,,False,False,True
MILLS FOOD CENTER,5911 MACARTHUR BLVD,OAKLAND,CA,94605,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET      190,9670 BRUCEVILLE RD,ELK GROVE,CA,95757,Off-Premise,,364559,,,,False,False,True
STATER BROS      103,1193 MAGNOLIA AVE,CORONA,CA,92879,Off-Premise,,364559,,,,False,False,True
THE NATURE STOP,1336 GRANT AVE,SAN FRANCISCO,CA,94133,Off-Premise,,364559,,,,False,False,True
WINCO FOODS       62,3150 N CASE RD,PERRIS,CA,92571,Off-Premise,,364559,,,,False,False,True
STATER BROS      200,7200 DAY CREEK BLVD,RANCHO CUCAMONGA,CA,91739,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 448,4022 CHINO HILLS PKWY,CHINO HILLS,CA,91709,Off-Premise,,364559,,,,False,False,True
TEQUILA MARKET,76600 STATE HIGHWAY 86,THERMAL,CA,92274,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 301,355 N CITRUS AVE,AZUSA,CA,91702,Off-Premise,,364559,,,,False,False,True
EL SUPER       56,1212 MAGNOLIA AVE,CORONA,CA,92881,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      717,2638 SOMERSVILLE RD,ANTIOCH,CA,94509,Off-Premise,,364559,,,,False,False,True
STATE FOODS SUPERMARKET,237 ACADEMY AVE,SANGER,CA,93657,Off-Premise,,364559,,,,False,False,True
FAMILY MARKET,32948 ROAD 159,IVANHOE,CA,93235,Off-Premise,,364559,,,,False,False,True
PATTONS MARKET,25552 JACKSON ST,CHUALAR,CA,93925,Off-Premise,,364559,,,,False,False,True
WALMART NEIGHBORHOOD MKT    5638,2121 IMPERIAL AVE,SAN DIEGO,CA,92102,Off-Premise,,364559,,,,False,False,True
FOODS CO      784,3657 W SHAW AVE,FRESNO,CA,93711,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET      230,2742 PINOLE VALLEY RD,PINOLE,CA,94564,Off-Premise,,364559,,,,False,False,True
LA MORENITA MART,1876 FREMONT BLVD,SEASIDE,CA,93955,Off-Premise,,364559,,,,False,False,True
COUNTRY MARKET,38408 ROAD 80,DINUBA,CA,93618,Off-Premise,,364559,,,,False,False,True
THE WHOLE WHEATERY,44264 10TH ST W,LANCASTER,CA,93534,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 278,50 W OLIVE AVE,PORTERVILLE,CA,93257,Off-Premise,,364559,,,,False,False,True
LA CHARRITA MARKET,1470 W TEXAS ST,FAIRFIELD,CA,94533,Off-Premise,,364559,,,,False,False,True
WALMART NEIGHBORHOOD MKT    5643,421 W ESPLANADE DR,OXNARD,CA,93036,Off-Premise,,364559,,,,False,False,True
STATE MARKET,2649 BLOSSOM ST,DOS PALOS,CA,93620,Off-Premise,,364559,,,,False,False,True
STATER BROS      122,14466 MAIN ST,HESPERIA,CA,92345,Off-Premise,,364559,,,,False,False,True
LA SURTIDORA        3,12125 DAY ST STE W,MORENO VALLEY,CA,92557,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET      246,300 MARKET ST,OAKLAND,CA,94607,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 498,12220 HESPERIA RD STE A,VICTORVILLE,CA,92395,Off-Premise,,364559,,,,False,False,True
BIG POTATO MARKET,6947 S ELM AVE,FRESNO,CA,93706,Off-Premise,,364559,,,,False,False,True
FOOD 4 LESS      323,16530 SHERMAN WAY,VAN NUYS,CA,91406,Off-Premise,,364559,,,,False,False,True
LUCKY CALIFORNIA      750,2840 DUBLIN BLVD,DUBLIN,CA,94568,Off-Premise,,364559,,,,False,False,True
SHAHEEN GROCERY,4133 MING AVE,BAKERSFIELD,CA,93309,Off-Premise,,364559,,,,False,False,True
VILLAGE MARKET,310 GITANO STE 20,IRVINE,CA,92618,Off-Premise,,364559,,,,False,False,True
MISSION WEST MARKET,478 W MISSION RD,SAN MARCOS,CA,92069,Off-Premise,,364559,,,,False,False,True
CARDENAS MARKET      215,1731 E BAYSHORE RD,EAST PALO ALTO,CA,94303,Off-Premise,,364559,,,,False,False,True
FOOD FAIR LIQUORS MARKET,611 BUSH ST,SAN FRANCISCO,CA,94108,Off-Premise,,364559,,,,False,False,True
BEL AIR      528,3250 ARENA BLVD,SACRAMENTO,CA,95834,Off-Premise,,364559,,,,False,False,True
PALACE FOOD DEPOT IGA,115 S WEST ST,TULARE,CA,93274,Off-Premise,,364559,,,,False,False,True
WINCO FOODS       37,8142 SHELDON RD,ELK GROVE,CA,95758,Off-Premise,,364559,,,,False,False,True
KENNEDYS MARKET,1760 E VALLEY PKWY,ESCONDIDO,CA,92027,Off-Premise,,364559,,,,False,False,True
STATER BROS      157,1451 N SANTA FE AVE,VISTA,CA,92084,Off-Premise,,364559,,,,False,False,True
CHOICE FOOD MARKET,2106 W OLIVE AVE,FRESNO,CA,93728,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE     1465,5146 STEVENS CREEK BLVD,SAN JOSE,CA,95129,Off-Premise,,364559,,,,False,False,True
BAJA SUBS MARKET & DELI,8801 RESEDA BLVD,NORTHRIDGE,CA,91324,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET      251,6150 W SLAUSON AVE,CULVER CITY,CA,90230,Off-Premise,,364559,,,,False,False,True
SUPERIOR GROCERS      144,3180 N GAREY AVE,POMONA,CA,91767,Off-Premise,,364559,,,,False,False,True
VILLAGE LIQUOR MARKET,101 N BASQUE AVE,FULLERTON,CA,92833,Off-Premise,,364559,,,,False,False,True
CRESSEY STORE,9074 N SANTA FE DR,CRESSEY,CA,95312,Off-Premise,,364559,,,,False,False,True
ALS MARKET,2955 K ST,SAN DIEGO,CA,92102,Off-Premise,,364559,,,,False,False,True
CLARKS NUTRITION & NATURAL FOODS,4225 MARKET ST,RIVERSIDE,CA,92501,Off-Premise,,364559,,,,False,False,True
STATER BROS       77,11085 WARNER AVE,FOUNTAIN VALLEY,CA,92708,Off-Premise,,364559,,,,False,False,True
ALDI FOOD STORE     2008,1330 E VALLEY PKWY STE M,ESCONDIDO,CA,92027,Off-Premise,,364559,,,,False,False,True
GUADALAJARA MEAT MARKET,32717 ROAD 160,IVANHOE,CA,93235,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      360,395 N ESCONDIDO BLVD,ESCONDIDO,CA,92025,Off-Premise,,364559,,,,False,False,True
PALM HALAL FOOD MARKET,12915 SAN PABLO AVE,RICHMOND,CA,94805,Off-Premise,,364559,,,,False,False,True
WALMART NEIGHBORHOOD MKT    2487,1560 W 6TH ST,CORONA,CA,92882,Off-Premise,,364559,,,,False,False,True
COALINGA VALLEY MARKET,309 E POLK ST,COALINGA,CA,93210,Off-Premise,,364559,,,,False,False,True
RALEYS      330,270 SUNSET AVE,SUISUN CITY,CA,94585,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 242,12010 SAN PABLO AVE,RICHMOND,CA,94805,Off-Premise,,364559,,,,False,False,True
WHITMORE SUPER MARKET,2362 E WHITMORE AVE,CERES,CA,95307,Off-Premise,,364559,,,,False,False,True
SPROUTS FARMERS MARKET      233,3205 LEMON GROVE AVE,LEMON GROVE,CA,91945,Off-Premise,,364559,,,,False,False,True
MI TIENDA,812 5TH AVE,REDWOOD CITY,CA,94063,Off-Premise,,364559,,,,False,False,True
STATER BROS      188,22201 BARTON RD,GRAND TERRACE,CA,92313,Off-Premise,,364559,,,,False,False,True
FOOD 4 LESS      311,2070 W REDLANDS BLVD,REDLANDS,CA,92373,Off-Premise,,364559,,,,False,False,True
VALLARTA SUPERMARKETS       22,12351 MARIPOSA RD,VICTORVILLE,CA,92395,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE      989,774 ADMIRAL CALLAGHAN LN,VALLEJO,CA,94591,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKET 49,1125 W MAIN ST,MERCED,CA,95340,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      803,2644 MOUNT VERNON AVE,BAKERSFIELD,CA,93306,Off-Premise,,364559,,,,False,False,True
RALPHS       64,14919 WHITTIER BLVD,WHITTIER,CA,90605,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKET 31,1460 FITZGERALD DR,PINOLE,CA,94564,Off-Premise,,364559,,,,False,False,True
STATER BROS      115,3420 LA SIERRA AVE,RIVERSIDE,CA,92503,Off-Premise,,364559,,,,False,False,True
LITTLE TOKYO MARKET PLACE  17151,333 S ALAMEDA ST STE 100,LOS ANGELES,CA,90013,Off-Premise,,364559,,,,False,False,True
BAJA RANCH SUPERMARKET        1,328 W HUNTINGTON DR,MONROVIA,CA,91016,Off-Premise,,364559,,,,False,False,True
ISLAND PACIFIC SEAFOOD MARKET 12,3300 ATLANTIC AVE,LONG BEACH,CA,90807,Off-Premise,,364559,,,,False,False,True
HIENS MARKET,1451 HARRISON ST,OAKLAND,CA,94612,Off-Premise,,364559,,,,False,False,True
ALBERTSONS     1333,38727 TIERRA SUBIDA AVE,PALMDALE,CA,93551,Off-Premise,,364559,,,,False,False,True
STATER BROS       36,161 E 40TH ST,SAN BERNARDINO,CA,92404,Off-Premise,,364559,,,,False,False,True
RALEYS      443,4900 ELK GROVE BLVD,ELK GROVE,CA,95758,Off-Premise,,364559,,,,False,False,True
MORADA MARKET,4416 HILDRETH LN,STOCKTON,CA,95212,Off-Premise,,364559,,,,False,False,True
LA PERLA TAPATIA MARKET       12,1460 MITCHELL RD,MODESTO,CA,95351,Off-Premise,,364559,,,,False,False,True
WILDFLOWER MARKET,16025 S FOWLER AVE,SELMA,CA,93662,Off-Premise,,364559,,,,False,False,True
SUPER X MARKET,2711 FAIRFIELD AVE,SACRAMENTO,CA,95815,Off-Premise,,364559,,,,False,False,True
JACKS MARKET,40 2ND ST,GRIMES,CA,95950,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 322,8145 MIRA MESA BLVD STE 3,SAN DIEGO,CA,92126,Off-Premise,,364559,,,,False,False,True
TERRACE MARKET,16250 FOOTHILL BLVD,SAN LEANDRO,CA,94578,Off-Premise,,364559,,,,False,False,True
PACIFIC MARKET,2228 WESTBOROUGH BLVD,SOUTH SAN FRANCISCO,CA,94080,Off-Premise,,364559,,,,False,False,True
ARTEAGAS FOOD CENTER        1,6906 CHESTNUT ST,GILROY,CA,95020,Off-Premise,,364559,,,,False,False,True
MANDELA FOODS COOPERATIVE,1430 7TH ST,OAKLAND,CA,94607,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      422,1941 W IMPERIAL HWY,LA HABRA,CA,90631,Off-Premise,,364559,,,,False,False,True
SAVECO,21282 S MARKS AVE,RIVERDALE,CA,93656,Off-Premise,,364559,,,,False,False,True
LA BUENA MARKET,21942 ALESSANDRO BLVD,MORENO VALLEY,CA,92553,Off-Premise,,364559,,,,False,False,True
SUPER KING FOOD CENTER MARKET  1,6045 N EL DORADO ST,STOCKTON,CA,95207,Off-Premise,,364559,,,,False,False,True
FOOD MAXX      488,3291 TRUXEL RD,SACRAMENTO,CA,95833,Off-Premise,,364559,,,,False,False,True
GROCERY OUTLET BARGAIN MARKE 392,14677 PALM DR,DESERT HOT SPRINGS,CA,92240,Off-Premise,,364559,,,,False,False,True
STATER BROS      127,69255 RAMON RD,CATHEDRAL CITY,CA,92234,Off-Premise,,364559,,,,False,False,True
99 RANCH MARKET       68,10983 N WOLFE RD,CUPERTINO,CA,95014,Off-Premise,,364559,,,,False,False,True
STATER BROS      198,15150 KENSINGTON PARK DR,TUSTIN,CA,92782,Off-Premise,,364559,,,,False,False,True
SANTA FE,1712 FREMONT BLVD,SEASIDE,CA,93955,Off-Premise,,364559,,,,False,False,True
SUNSET MARKET,2801 VICENTE ST,SAN FRANCISCO,CA,94116,Off-Premise,,364559,,,,False,False,True
STATER BROS      117,2053 E WASHINGTON ST,COLTON,CA,92324,Off-Premise,,364559,,,,False,False,True
SEAFOOD CITY,3495 SONOMA BLVD,VALLEJO,CA,94590,Off-Premise,,364559,,,,False,False,True
CARDENAS MARKET       14,301 S LINCOLN AVE,CORONA,CA,92882,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      817,17500 CRENSHAW BLVD,TORRANCE,CA,90504,Off-Premise,,364559,,,,False,False,True
CHAVEZ SUPERMARKET       10,500 S NORFOLK ST,SAN MATEO,CA,94401,Off-Premise,,364559,,,,False,False,True
STATER BROS      118,13760 BEAR VALLEY RD,VICTORVILLE,CA,92392,Off-Premise,,364559,,,,False,False,True
STATER BROS      194,1023 N GRAND AVE,COVINA,CA,91724,Off-Premise,,364559,,,,False,False,True
DESCANSO MARKET,4283 DESCANSO AVE,CHINO HILLS,CA,91709,Off-Premise,,364559,,,,False,False,True
CARNICERIA MARKET LATINA,24743 SAN FERNANDO RD,NEWHALL,CA,91321,Off-Premise,,364559,,,,False,False,True
TRADER JOES MARKET       48,15025 WHITTIER BLVD,WHITTIER,CA,90603,Off-Premise,,364559,,,,False,False,True
VALLARTA SUPERMARKETS       46,1482 S BROADWAY,SANTA MARIA,CA,93454,Off-Premise,,364559,,,,False,False,True
JONS MARKETPLACE       19,7134 SEPULVEDA BLVD,VAN NUYS,CA,91405,Off-Premise,,364559,,,,False,False,True
BEL AIR      501,6231 FRUITRIDGE RD,SACRAMENTO,CA,95820,Off-Premise,,364559,,,,False,False,True
LOCAL FOOD MARKET,2650 MONTE DIABLO AVE,STOCKTON,CA,95203,Off-Premise,,364559,,,,False,False,True
SPROUTS FARMERS MARKET      422,2810 DEL PASO RD,SACRAMENTO,CA,95834,Off-Premise,,364559,,,,False,False,True
SAFEWAY STORE     1439,785 E EL CAMINO REAL,SUNNYVALE,CA,94087,Off-Premise,,364559,,,,False,False,True
SAVE MART       82,1035 SPERRY AVE,PATTERSON,CA,95363,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      340,760 N MAIN ST,CORONA,CA,92880,Off-Premise,,364559,,,,False,False,True
FOOD 4 LESS      313,14500 OCEAN GATE AVE,HAWTHORNE,CA,90250,Off-Premise,,364559,,,,False,False,True
365 BY WHOLE FOODS MARKET  10658,2520 GLENDALE BLVD,LOS ANGELES,CA,90039,Off-Premise,,364559,,,,False,False,True
LUCKY CALIFORNIA      758,565 W CAPITOL EXPY,SAN JOSE,CA,95136,Off-Premise,,364559,,,,False,False,True
GRANT MARKET,6945 W SHIELDS AVE,FRESNO,CA,93723,Off-Premise,,364559,,,,False,False,True
VALLARTA SUPERMARKETS        6,16040 SHERMAN WAY,VAN NUYS,CA,91406,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      381,7930 VALLEY VIEW ST,BUENA PARK,CA,90620,Off-Premise,,364559,,,,False,False,True
RIVERA MART,907 RIVERA DR,SACRAMENTO,CA,95838,Off-Premise,,364559,,,,False,False,True
AHUMADAS MARKET,7614 EVANS ST,RIVERSIDE,CA,92504,Off-Premise,,364559,,,,False,False,True
CHAPPARRAL SUPER MARKET,1001 E SANTA CLARA ST,SAN JOSE,CA,95116,Off-Premise,,364559,,,,False,False,True
RODEO GROCERY,1000 MARIPOSA AVE,RODEO,CA,94572,Off-Premise,,364559,,,,False,False,True
WEST SHORES MARKET,2113 S MARINA DR,THERMAL,CA,92274,Off-Premise,,364559,,,,False,False,True
INDIA CASH & CARRY,1032 E EL CAMINO REAL,SUNNYVALE,CA,94087,Off-Premise,,364559,,,,False,False,True
CARNICERIA LA CARRETA,5792 STINE RD,BAKERSFIELD,CA,93313,Off-Premise,,364559,,,,False,False,True
MOTHERS MARKET & KITCHEN       5,151 E MEMORY LN,SANTA ANA,CA,92705,Off-Premise,,364559,,,,False,False,True
RALPHS       98,3350 LA SIERRA AVE,RIVERSIDE,CA,92503,Off-Premise,,364559,,,,False,False,True
IDEAL MARKET,2036 MARKET ST,OAKLAND,CA,94607,Off-Premise,,364559,,,,False,False,True
EL SUPER       28,14950 BEAR VALLEY RD,VICTORVILLE,CA,92395,Off-Premise,,364559,,,,False,False,True
SMART & FINAL EXTRA      936,360 E H ST,CHULA VISTA,CA,91910,Off-Premise,,364559,,,,False,False,True
CALIMEX SUPERMARKET,245 CHESTER AVE,BAKERSFIELD,CA,93301,Off-Premise,,364559,,,,False,False,True
